Address,Municipality,VVs,Plazas,Brands,Confidence,Website,Phone,Email,Map Link,Notes
"Calle Juan Rejón  53","Las Palmas De Gran Canaria",11,33,"edificio juan rejón",none,,,,https://www.google.com/maps?q=28.149151409026032,-15.426440434045185,"Brand detected: edificio juan rejón; Google API not configured - manual search needed; No results - try manual search; Try: Google ""edificio juan rejón Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Avenida Mencey Con Calle Nayra-Loma Dos S/N A","Mogan",11,59,"utleie",none,,,,,"Brand detected: utleie; Google API not configured - manual search needed; No results - try manual search; Try: Google ""utleie Gran Canaria""; Try: administrador de fincas Mogan"
"Calle Las Margaritas 9    26","San Bartolome De Tirajana",11,35,"",none,,,,https://www.google.com/maps?q=27.770783577622588,-15.548706732136107,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Isla De Lobos  2    1903","Mogan",11,34,"",none,,,,,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Mogan"
"Americo Vespucio 075","Telde",10,44,"",none,,,,https://www.google.com/maps?q=27.98296525,-15.378583125,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Telde"
"C. Secundino Delgado 14 1  0 5","San Bartolome De Tirajana",10,50,"arena living maspalomas",none,,,,,"Brand detected: arena living maspalomas; Google API not configured - manual search needed; No results - try manual search; Try: Google ""arena living maspalomas Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Driver S/N","San Bartolome De Tirajana",10,50,"inversiones boncanar, inversiones boncanar, s.l.",none,,,,https://www.google.com/maps?q=27.782526015326876,-15.64244101873172,"Brand detected: inversiones boncanar; Google API not configured - manual search needed; No results - try manual search; Try: Google ""inversiones boncanar Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Cuba 001 3º, Pta. 11","San Bartolome De Tirajana",10,46,"tablero",none,,,,https://www.google.com/maps?q=27.770421,-15.602031,"Brand detected: tablero; Google API not configured - manual search needed; No results - try manual search; Try: Google ""tablero Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Americo Vespucio","Telde",10,45,"salinetas beach",none,,,,https://www.google.com/maps?q=27.98193354929409,-15.378300987740191,"Brand detected: salinetas beach; Google API not configured - manual search needed; No results - try manual search; Try: Google ""salinetas beach Gran Canaria""; Try: administrador de fincas Telde"
"Calle Paiño 2","Mogan",10,30,"",none,,,,https://www.google.com/maps?q=27.834976999999995,-15.698249888888888,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Mogan"
"Calle Faro 15","Las Palmas De Gran Canaria",10,38,"morveg, sunny island faro",none,,,,https://www.google.com/maps?q=28.151053666666666,-15.430664666666667,"Brand detected: morveg; Google API not configured - manual search needed; No results - try manual search; Try: Google ""morveg Gran Canaria""; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Datana 48","Mogan",10,41,"loma estrella",none,,,,https://www.google.com/maps?q=27.764838625,-15.68291,"Brand detected: loma estrella; Google API not configured - manual search needed; No results - try manual search; Try: Google ""loma estrella Gran Canaria""; Try: administrador de fincas Mogan"
"Calle Inglaterra  14","San Bartolome De Tirajana",10,33,"residence",none,,,,https://www.google.com/maps?q=27.754366000000005,-15.574801888888889,"Brand detected: residence; Google API not configured - manual search needed; No results - try manual search; Try: Google ""residence Gran Canaria""; Try: administrador de fincas San Bartolome De Tirajana"
"Calle Olof Palme 22","Las Palmas De Gran Canaria",10,42,"",none,,,,https://www.google.com/maps?q=28.135188999999997,-15.436867999999997,"No brand detected, using address; Google API not configured - manual search needed; No results - try manual search; Try: administrador de fincas Las Palmas De Gran Canaria"
"Calle Bentaiga 4    5","Mogan",10,30,"richmond",none,,,,https://www.google.com/maps?q=27.78524054232124,-15.704439240280013,"Brand detected: richmond; Google API not configured - manual search needed; No results - try manual search; Try: Google ""richmond Gran Canaria""; Try: administrador de fincas Mogan"
